station_id,demand_id,route_energy_fraction,route_distance_km,straight_distance_km,detour_ratio,demand_name,demand_category,demand_latitude,demand_longitude,station_name,station_category,station_latitude,station_longitude,scenario,wind_speed_mps,wind_flow_bearing_deg,total_energy_fraction,battery_reserve_after_mission_fraction,unserved_reason
facility_2442,facility_1704,0.37231852284839806,4.128680649407979,4.128680649407979,1.0,دکتر علیرضا رئوف,doctors,35.7712214,51.3805625,بیمارستان کودکان حضرت علی اصغر,hospital,35.767388599236256,51.42599559885438,CALM,0.0,,0.41231852284839804,0.5876814771516019,
facility_2442,facility_1705,0.40264357868165956,4.464958496271869,4.464958496271869,1.0,مطب سعادت آباد دکتر بهزاد محمودی نژاد,doctors,35.7833988,51.3806705,بیمارستان کودکان حضرت علی اصغر,hospital,35.767388599236256,51.42599559885438,CALM,0.0,,0.44264357868165954,0.5573564213183404,
facility_2442,facility_1706,0.3143427106133652,3.4857805533363275,3.4857805533363275,1.0,دکتر نیکا مجاهد یزدی,hospital,35.796707,51.4121023,بیمارستان کودکان حضرت علی اصغر,hospital,35.767388599236256,51.42599559885438,CALM,0.0,,0.3543427106133652,0.6456572893866348,
facility_2578,facility_1709,0.3966774201495752,4.398799114529943,4.398799114529943,1.0,دکتر سعیده عادلی متخصص قلب و واریس,doctors,35.7701783,51.3637123,بیمارستان سلامت فردا,hospital,35.74368823718312,51.327500297168406,CALM,0.0,,0.43667742014957517,0.5633225798504249,
facility_2442,facility_171,0.6041279470662975,6.699240601131221,6.699240601131221,1.0,آزمایشگاه پزشکی,laboratory,35.7091389,51.4063969,بیمارستان کودکان حضرت علی اصغر,hospital,35.767388599236256,51.42599559885438,CALM,0.0,,0.6441279470662975,0.3558720529337025,
facility_2442,facility_1710,0.28051582844585277,3.1106705728649025,3.1106705728649025,1.0,کلینیک قلب کودکان و اکو جنین دکتر رضا مسیحی,clinic,35.7470111,51.4496373,بیمارستان کودکان حضرت علی اصغر,hospital,35.767388599236256,51.42599559885438,CALM,0.0,,0.32051582844585275,0.6794841715541473,
facility_2442,facility_1714,0.4152588325240294,4.604850420068446,4.604850420068446,1.0,دکتر فاطمه متقی زاده  کلینیک جامع قلب و عروق آرام,clinic,35.7267018,51.4361358,بیمارستان کودکان حضرت علی اصغر,hospital,35.767388599236256,51.42599559885438,CALM,0.0,,0.4552588325240294,0.5447411674759706,
facility_2578,facility_1715,0.6601950498039612,7.320974809707293,7.320974809707293,1.0,ساختمان پزشکان جمهوری,clinic,35.6959054,51.3833432,بیمارستان سلامت فردا,hospital,35.74368823718312,51.327500297168406,CALM,0.0,,0.7001950498039612,0.2998049501960388,
facility_2578,facility_1717,0.6319164224751649,7.007390031407771,7.007390031407771,1.0,مطب دندانپزشکی دکتر آذر رئوفی,doctors,35.6990229,51.382297,بیمارستان سلامت فردا,hospital,35.74368823718312,51.327500297168406,CALM,0.0,,0.6719164224751649,0.3280835775248351,
facility_2442,facility_1718,0.4241954280836512,4.703949301521678,4.703949301521678,1.0,مطب دکتر سپیده نیازی,doctors,35.7338164,51.3942032,بیمارستان کودکان حضرت علی اصغر,hospital,35.767388599236256,51.42599559885438,CALM,0.0,,0.46419542808365116,0.5358045719163489,
facility_2442,facility_1720,0.2156373073790576,2.3912255867776686,2.3912255867776686,1.0,مطب دکتر ابراهیم محمدنشتایی,doctors,35.7605704,51.4510904,بیمارستان کودکان حضرت علی اصغر,hospital,35.767388599236256,51.42599559885438,CALM,0.0,,0.2556373073790576,0.7443626926209423,
facility_2442,facility_1721,0.32980967385952265,3.657295393293717,3.657295393293717,1.0,دکتر مائده پورنصیر دندانپزشک،متخصص لثه و ایمپلنت,doctors,35.7807126,51.4630084,بیمارستان کودکان حضرت علی اصغر,hospital,35.767388599236256,51.42599559885438,CALM,0.0,,0.3698096738595226,0.6301903261404773,
facility_2442,facility_1725,0.40837908884880647,4.528560193174885,4.528560193174885,1.0,مطب دکتر الهام کفایی,doctors,35.80786,51.4193691,بیمارستان کودکان حضرت علی اصغر,hospital,35.767388599236256,51.42599559885438,CALM,0.0,,0.44837908884880645,0.5516209111511936,
facility_2578,facility_1727,0.3645692107442214,4.042747683500277,4.042747683500277,1.0,مطب تغذیه دکتر حسنی,doctors,35.7696983,51.3588289,بیمارستان سلامت فردا,hospital,35.74368823718312,51.327500297168406,CALM,0.0,,0.40456921074422136,0.5954307892557786,
facility_2442,facility_1728,0.43240496199258965,4.79498571714555,4.79498571714555,1.0,دکتر حمیده طهماسبی بروجنی,doctors,35.7824615,51.3762734,بیمارستان کودکان حضرت علی اصغر,hospital,35.767388599236256,51.42599559885438,CALM,0.0,,0.47240496199258963,0.5275950380074104,
facility_2513,facility_173,0.6826923524040974,7.570449848441477,7.570449848441477,1.0,آزمایشگاه پزشکی ناجا,laboratory,35.6999007,51.3926964,درمانگاه شبانه‌روزی یاس,hospital,35.63380147765345,51.413563736577125,CALM,0.0,,0.7226923524040975,0.27730764759590254,
facility_2513,facility_1731,0.2624609444296149,2.910457997635334,2.910457997635334,1.0,مطب دکتر فروزان بلوری جراح و متخصص زنان و زایمان,doctors,35.6345176,51.3814314,درمانگاه شبانه‌روزی یاس,hospital,35.63380147765345,51.413563736577125,CALM,0.0,,0.30246094442961485,0.6975390555703851,
facility_2442,facility_1734,0.07351080724321524,0.8151693476475355,0.8151693476475355,1.0,مرکز روانشناسی و نوروفیدبک طناز یوسفی,doctors,35.773044,51.4202358,بیمارستان کودکان حضرت علی اصغر,hospital,35.767388599236256,51.42599559885438,CALM,0.0,,0.11351080724321524,0.8864891927567847,
facility_1846,facility_1736,0.17185044299860594,1.9056682787964228,1.9056682787964228,1.0,کلینیک زیبایی ملل,doctors,35.726492,51.5228936,Turan Hearing Aid Center,hospital,35.7417034,51.5326919,CALM,0.0,,0.21185044299860595,0.7881495570013941,
facility_2513,facility_1737,0.3516291974006599,3.89925446622514,3.89925446622514,1.0,آزمایشگاه صدرآزما,laboratory,35.6506693,51.451352,درمانگاه شبانه‌روزی یاس,hospital,35.63380147765345,51.413563736577125,CALM,0.0,,0.3916291974006599,0.6083708025993402,
facility_2578,facility_1740,0.42557460801239705,4.719243177959255,4.719243177959255,1.0,مطب پزشکی دکتر سعید ساعدی,doctors,35.7776835,51.3588952,بیمارستان سلامت فردا,hospital,35.74368823718312,51.327500297168406,CALM,0.0,,0.46557460801239703,0.534425391987603,
facility_2442,facility_1741,0.5170317980318057,5.733421918768539,5.733421918768539,1.0,مرکز سلامت نسیم,clinic,35.7881418,51.3678963,بیمارستان کودکان حضرت علی اصغر,hospital,35.767388599236256,51.42599559885438,CALM,0.0,,0.5570317980318057,0.4429682019681943,
facility_2442,facility_1742,0.45369578819372763,5.031082007692822,5.031082007692822,1.0,ساختمان پزشکان سرو,clinic,35.781747,51.3731949,بیمارستان کودکان حضرت علی اصغر,hospital,35.767388599236256,51.42599559885438,CALM,0.0,,0.4936957881937276,0.5063042118062724,
facility_2442,facility_1743,0.3002893005699381,3.329940758795354,3.329940758795354,1.0,دندانپزشكى دكتر خانبانى,doctors,35.7966517,51.4342333,بیمارستان کودکان حضرت علی اصغر,hospital,35.767388599236256,51.42599559885438,CALM,0.0,,0.34028930056993806,0.6597106994300619,
facility_2442,facility_1744,0.4481339472159179,4.969406147344833,4.969406147344833,1.0,آزمایشگاه پاتوبیولوژی و ژنتیک اوستا,laboratory,35.7236223,51.41423,بیمارستان کودکان حضرت علی اصغر,hospital,35.767388599236256,51.42599559885438,CALM,0.0,,0.4881339472159179,0.5118660527840821,
facility_2442,facility_1745,0.3340717532980995,3.7045580563749656,3.7045580563749656,1.0,مطب دکتر مهسا رکابی,doctors,35.7939108,51.4509105,بیمارستان کودکان حضرت علی اصغر,hospital,35.767388599236256,51.42599559885438,CALM,0.0,,0.3740717532980995,0.6259282467019005,
facility_2578,facility_1746,0.10934363987133723,1.2125235312465121,1.2125235312465121,1.0,کلینیک دامپزشکی دکتر پرکار,hospital,35.7366262,51.3377365,بیمارستان سلامت فردا,hospital,35.74368823718312,51.327500297168406,CALM,0.0,,0.14934363987133722,0.8506563601286627,
facility_2442,facility_1747,0.41268545838804677,4.576313994006064,4.576313994006064,1.0,کلینیک زیبایی لیوسا,clinic,35.7688414,51.4765913,بیمارستان کودکان حضرت علی اصغر,hospital,35.767388599236256,51.42599559885438,CALM,0.0,,0.45268545838804675,0.5473145416119533,
facility_2578,facility_1748,0.1373747076788177,1.523363095052236,1.523363095052236,1.0,مطب دکتر سعدآبادی,doctors,35.7355379,51.3410605,بیمارستان سلامت فردا,hospital,35.74368823718312,51.327500297168406,CALM,0.0,,0.17737470767881772,0.8226252923211823,
facility_2442,facility_175,0.4430524574188138,4.913056953555164,4.913056953555164,1.0,درمانگاه مجیدیه,clinic,35.7345487,51.4624641,بیمارستان کودکان حضرت علی اصغر,hospital,35.767388599236256,51.42599559885438,CALM,0.0,,0.4830524574188138,0.5169475425811862,
facility_2513,facility_1750,0.5357309803153976,5.940779187655894,5.940779187655894,1.0,متخصص اطفال (دکتر فاطمه طبسی ),doctors,35.6499397,51.4761331,درمانگاه شبانه‌روزی یاس,hospital,35.63380147765345,51.413563736577125,CALM,0.0,,0.5757309803153976,0.4242690196846024,
facility_2442,facility_1751,0.23061948644105995,2.557364602118685,2.557364602118685,1.0,مطب پزشکی,doctors,35.7487053,51.4094178,بیمارستان کودکان حضرت علی اصغر,hospital,35.767388599236256,51.42599559885438,CALM,0.0,,0.27061948644105993,0.7293805135589401,
facility_2578,facility_1753,0.3288091564655008,3.646200546944168,3.646200546944168,1.0,سونوگرافي آلستوم (دكتر شهاب مهاجر شيرواني),doctors,35.7202894,51.355822,بیمارستان سلامت فردا,hospital,35.74368823718312,51.327500297168406,CALM,0.0,,0.3688091564655008,0.6311908435344993,
facility_2442,facility_1754,0.32453973055783736,3.5988564180671077,3.5988564180671077,1.0,مطب دکتر سیده غنچه لنگری,doctors,35.7806251,51.4623486,بیمارستان کودکان حضرت علی اصغر,hospital,35.767388599236256,51.42599559885438,CALM,0.0,,0.36453973055783734,0.6354602694421627,
facility_1846,facility_1755,0.30272579708681174,3.356959334031972,3.356959334031972,1.0,فیزیوتراپی کیان,doctors,35.738996,51.4957163,Turan Hearing Aid Center,hospital,35.7417034,51.5326919,CALM,0.0,,0.3427257970868117,0.6572742029131883,
facility_1846,facility_1756,0.016480360991300798,0.1827525179233356,0.1827525179233356,1.0,دکتر سید حسن مهدوی,doctors,35.7431925,51.5318267,Turan Hearing Aid Center,hospital,35.7417034,51.5326919,CALM,0.0,,0.0564803609913008,0.9435196390086992,
facility_2578,facility_1757,0.23445885930983998,2.599939826010107,2.599939826010107,1.0,فیزیوتراپی مریم درستی,doctors,35.7578771,51.3046096,بیمارستان سلامت فردا,hospital,35.74368823718312,51.327500297168406,CALM,0.0,,0.27445885930984,0.72554114069016,
facility_2442,facility_1758,0.18848522884746238,2.0901332307837417,2.0901332307837417,1.0,مطب دکتر عسل پرورش جراح دندانپزشک,doctors,35.7862088,51.4248124,بیمارستان کودکان حضرت علی اصغر,hospital,35.767388599236256,51.42599559885438,CALM,0.0,,0.2284852288474624,0.7715147711525376,
facility_2513,facility_1760,0.06732951760878156,0.7466243536815382,0.7466243536815382,1.0,راضیه فرقانی کارشناس بیماریهای زنان ومامایی,clinic,35.6346734,51.4217403,درمانگاه شبانه‌روزی یاس,hospital,35.63380147765345,51.413563736577125,CALM,0.0,,0.10732951760878157,0.8926704823912184,
facility_2442,facility_1761,0.39052424948816544,4.330565934918271,4.330565934918271,1.0,مطب دکتر نازنین سلطانی جراح و متخصص زنان,doctors,35.7831911,51.3821822,بیمارستان کودکان حضرت علی اصغر,hospital,35.767388599236256,51.42599559885438,CALM,0.0,,0.4305242494881654,0.5694757505118346,
facility_1846,facility_1764,0.5108208862504423,5.664548441589064,5.664548441589064,1.0,دکتر سارا فرهادی متخصص کودکان,doctors,35.7786203,51.4893933,Turan Hearing Aid Center,hospital,35.7417034,51.5326919,CALM,0.0,,0.5508208862504423,0.44917911374955766,
facility_2578,facility_1765,0.3149592272164854,3.4926171730937,3.4926171730937,1.0,دکتر محسن نبیونی,doctors,35.7583906,51.3616618,بیمارستان سلامت فردا,hospital,35.74368823718312,51.327500297168406,CALM,0.0,,0.3549592272164854,0.6450407727835146,
facility_2442,facility_1766,0.14120451828005096,1.5658322819173969,1.5658322819173969,1.0,مرکز درمان در منزل درمان تو,clinic,35.7585306,51.4125079,بیمارستان کودکان حضرت علی اصغر,hospital,35.767388599236256,51.42599559885438,CALM,0.0,,0.18120451828005096,0.818795481719949,
facility_2578,facility_1768,0.5122528201286142,5.680427312317306,5.680427312317306,1.0,دکتر‌قادری پوست‌زیبایی فیزیوتراپی پندار,doctors,35.7838689,51.3664656,بیمارستان سلامت فردا,hospital,35.74368823718312,51.327500297168406,CALM,0.0,,0.5522528201286142,0.4477471798713858,
facility_2442,facility_1771,0.1976851702858104,2.192152383367403,2.192152383367403,1.0,کلینیک قلب عروق و واریس دکتر هومن محمودی,doctors,35.7868526,51.4217809,بیمارستان کودکان حضرت علی اصغر,hospital,35.767388599236256,51.42599559885438,CALM,0.0,,0.2376851702858104,0.7623148297141896,
facility_2578,facility_1772,0.3818008111369633,4.233830776964346,4.233830776964346,1.0,دکتر فراز سلیمانی,doctors,35.7684657,51.2918745,بیمارستان سلامت فردا,hospital,35.74368823718312,51.327500297168406,CALM,0.0,,0.42180081113696327,0.5781991888630367,
facility_2578,facility_1773,0.6330394544127284,7.01984345487382,7.01984345487382,1.0,دکتر سید نوید حسینی فر پزشک متخصص جراح عمومی,doctors,35.7024577,51.3863887,بیمارستان سلامت فردا,hospital,35.74368823718312,51.327500297168406,CALM,0.0,,0.6730394544127284,0.3269605455872716,
facility_2442,facility_1774,0.19202873913531948,2.129427602292652,2.129427602292652,1.0,کلینیک دندان پزشکی سرو بین الملل (شعبه فرشته),clinic,35.7865483,51.4275054,بیمارستان کودکان حضرت علی اصغر,hospital,35.767388599236256,51.42599559885438,CALM,0.0,,0.2320287391353195,0.7679712608646805,
facility_2578,facility_1777,0.1685644487652011,1.8692295308616362,1.8692295308616362,1.0,مرکز کاردرمانی و گفتاردرمانی کورتکس,doctors,35.7576652,51.315948,بیمارستان سلامت فردا,hospital,35.74368823718312,51.327500297168406,CALM,0.0,,0.2085644487652011,0.7914355512347989,
facility_2442,facility_1779,0.24457132090060207,2.712078013947271,2.712078013947271,1.0,دکتر احمدی مقدم,doctors,35.7459735,51.4115149,بیمارستان کودکان حضرت علی اصغر,hospital,35.767388599236256,51.42599559885438,CALM,0.0,,0.28457132090060205,0.715428679099398,
facility_2442,facility_1784,0.06419450840171168,0.7118598951476939,0.7118598951476939,1.0,مطب دکتر مریم موسی وند درمان اسکار,doctors,35.7656809,51.4184044,بیمارستان کودکان حضرت علی اصغر,hospital,35.767388599236256,51.42599559885438,CALM,0.0,,0.10419450840171168,0.8958054915982883,
facility_2442,facility_1786,0.25316134735545054,2.8073337528525215,2.8073337528525215,1.0,کلینیک دکتر سید بهروز امامی,doctors,35.7700057,51.3951046,بیمارستان کودکان حضرت علی اصغر,hospital,35.767388599236256,51.42599559885438,CALM,0.0,,0.2931613473554505,0.7068386526445495,
facility_2442,facility_1789,0.27556406197393335,3.055759895156489,3.055759895156489,1.0,دکتر مهدی نیکوبخت,doctors,35.7542022,51.3963162,بیمارستان کودکان حضرت علی اصغر,hospital,35.767388599236256,51.42599559885438,CALM,0.0,,0.31556406197393333,0.6844359380260667,
facility_2442,facility_179,0.5433238065628421,6.0249768648552795,6.0249768648552795,1.0,کلینیک ویژه بیمارستان شریعتی,clinic,35.722021,51.389346,بیمارستان کودکان حضرت علی اصغر,hospital,35.767388599236256,51.42599559885438,CALM,0.0,,0.5833238065628421,0.4166761934371579,
facility_2578,facility_1790,0.3609139712290417,4.002214334421057,4.002214334421057,1.0,گروه تخصصی فک و صورت دکتر بهاری,clinic,35.7714447,51.3557894,بیمارستان سلامت فردا,hospital,35.74368823718312,51.327500297168406,CALM,0.0,,0.40091397122904165,0.5990860287709583,
facility_2442,facility_1791,0.24901950185140234,2.761404376966046,2.761404376966046,1.0,کلینیک ساختمانی ذوالفقاری,clinic,35.7547717,51.3996619,بیمارستان کودکان حضرت علی اصغر,hospital,35.767388599236256,51.42599559885438,CALM,0.0,,0.28901950185140235,0.7109804981485977,
facility_2442,facility_1792,0.49498623253587765,5.48895624198201,5.48895624198201,1.0,کلینیک شنوایی و تعادل و سمعک فرمانیه,clinic,35.7990554,51.4726691,بیمارستان کودکان حضرت علی اصغر,hospital,35.767388599236256,51.42599559885438,CALM,0.0,,0.5349862325358776,0.4650137674641224,
facility_2442,facility_1795,0.17916262068642866,1.9867538135524765,1.9867538135524765,1.0,دکترساناز گودرزی,doctors,35.7779853,51.4437174,بیمارستان کودکان حضرت علی اصغر,hospital,35.767388599236256,51.42599559885438,CALM,0.0,,0.21916262068642867,0.7808373793135713,
facility_2442,facility_1796,0.19305024284689418,2.1407551682031833,2.1407551682031833,1.0,کلینیک فوق تخصصی زیبایی ساباط,clinic,35.7866419,51.4243263,بیمارستان کودکان حضرت علی اصغر,hospital,35.767388599236256,51.42599559885438,CALM,0.0,,0.23305024284689418,0.7669497571531059,
facility_2513,facility_1799,0.6560620396395428,7.275143409864238,7.275143409864238,1.0,مرکز درمان در منزل جهاد دانشگاهی علوم پزشکی تهران,clinic,35.698495,51.4002843,درمانگاه شبانه‌روزی یاس,hospital,35.63380147765345,51.413563736577125,CALM,0.0,,0.6960620396395428,0.30393796036045717,
facility_2513,facility_1800,0.6634631939099416,7.357215615634997,7.357215615634997,1.0,کلینیک دندانپزشکی جهاد دانشگاهی علوم پزشکی تهران,clinic,35.6992131,51.400049,درمانگاه شبانه‌روزی یاس,hospital,35.63380147765345,51.413563736577125,CALM,0.0,,0.7034631939099416,0.2965368060900584,
facility_2578,facility_1801,0.35406754571569066,3.926293576253204,3.926293576253204,1.0,دکتر مهریار خسروشاهی دیابتولوژیست,doctors,35.7722542,51.3531519,بیمارستان سلامت فردا,hospital,35.74368823718312,51.327500297168406,CALM,0.0,,0.39406754571569064,0.6059324542843094,
facility_2578,facility_1803,0.17399149982368198,1.9294106911140976,1.9294106911140976,1.0,مطب دکتر ناصر علیزاده,doctors,35.7266301,51.3233154,بیمارستان سلامت فردا,hospital,35.74368823718312,51.327500297168406,CALM,0.0,,0.21399149982368199,0.786008500176318,
facility_1846,facility_1804,0.44055760368954183,4.885391248834524,4.885391248834524,1.0,دکتر شیارکار جراح و متخصص بیماری‌های چشم,doctors,35.7535331,51.4806448,Turan Hearing Aid Center,hospital,35.7417034,51.5326919,CALM,0.0,,0.4805576036895418,0.5194423963104582,
facility_2578,facility_1806,0.4223972076301155,4.6840086390666285,4.6840086390666285,1.0,کلینیک لاغری دکتر کاظمی,clinic,35.7710223,51.366996,بیمارستان سلامت فردا,hospital,35.74368823718312,51.327500297168406,CALM,0.0,,0.4623972076301155,0.5376027923698845,
facility_2578,facility_1807,0.5538511557931182,6.141715787012797,6.141715787012797,1.0,مطب دکتر علیرضا نجف,doctors,35.7206305,51.3892475,بیمارستان سلامت فردا,hospital,35.74368823718312,51.327500297168406,CALM,0.0,,0.5938511557931182,0.4061488442068818,
facility_2578,facility_1809,0.36453770559063603,4.042398319420915,4.042398319420915,1.0,كلينيك زيبايي درناز,clinic,35.7699693,51.3584811,بیمارستان سلامت فردا,hospital,35.74368823718312,51.327500297168406,CALM,0.0,,0.404537705590636,0.5954622944093639,
facility_2442,facility_1810,0.42275716630352017,4.688000259999432,4.688000259999432,1.0,دندانپزشکی نیکان,clinic,35.7258686,51.4357051,بیمارستان کودکان حضرت علی اصغر,hospital,35.767388599236256,51.42599559885438,CALM,0.0,,0.46275716630352015,0.5372428336964798,
facility_2442,facility_1811,0.349036920995401,3.8705084308400908,3.8705084308400908,1.0,کلینیک روانشناسی سبک زندگی,clinic,35.7617721,51.4682544,بیمارستان کودکان حضرت علی اصغر,hospital,35.767388599236256,51.42599559885438,CALM,0.0,,0.389036920995401,0.610963079004599,
facility_2442,facility_1814,0.3481696083006099,3.860890705907754,3.860890705907754,1.0,ساختمان پزشکان کالج,clinic,35.7890787,51.4594072,بیمارستان کودکان حضرت علی اصغر,hospital,35.767388599236256,51.42599559885438,CALM,0.0,,0.38816960830060987,0.6118303916993901,
facility_2442,facility_1816,0.3387551275472472,3.756492503494227,3.756492503494227,1.0,درمانگاه شبانه روزی دکتر صفائیان,clinic,35.7356843,51.4406116,بیمارستان کودکان حضرت علی اصغر,hospital,35.767388599236256,51.42599559885438,CALM,0.0,,0.37875512754724716,0.6212448724527528,
facility_1846,facility_1817,0.010179529533743055,0.11288191166130915,0.11288191166130915,1.0,دکتر انوشه اسدی,doctors,35.7407517,51.5331343,Turan Hearing Aid Center,hospital,35.7417034,51.5326919,CALM,0.0,,0.05017952953374306,0.949820470466257,
facility_2442,facility_1818,0.19348913656703937,2.1456221084661795,2.1456221084661795,1.0,مطب تغذیه و رژیم درمانی بهاره آقایی,clinic,35.786679,51.4242104,بیمارستان کودکان حضرت علی اصغر,hospital,35.767388599236256,51.42599559885438,CALM,0.0,,0.23348913656703937,0.7665108634329606,
facility_1846,facility_1819,0.2169249629311895,2.405504539434973,2.405504539434973,1.0,مرکز دندانپزشکی دکتر علی ستوده,doctors,35.7525429,51.5096484,Turan Hearing Aid Center,hospital,35.7417034,51.5326919,CALM,0.0,,0.2569249629311895,0.7430750370688105,
facility_1846,facility_1820,0.16338275417562062,1.8117691552148032,1.8117691552148032,1.0,دکتر رضا پیرهادی,doctors,35.7288701,51.5202963,Turan Hearing Aid Center,hospital,35.7417034,51.5326919,CALM,0.0,,0.20338275417562063,0.7966172458243794,
facility_2578,facility_1821,0.12368289402381184,1.3715330822442504,1.3715330822442504,1.0,پزشک متخصص زنان  فلوشیپ لاپاراسکوپی دکتر اتوسا قاسمی,doctors,35.7356871,51.3390653,بیمارستان سلامت فردا,hospital,35.74368823718312,51.327500297168406,CALM,0.0,,0.16368289402381184,0.8363171059761881,
facility_2578,facility_1823,0.12882327607981284,1.4285353387068358,1.4285353387068358,1.0,دکتر شادی احدی فر ( روانشناس و بازیگر),doctors,35.7557014,51.3331987,بیمارستان سلامت فردا,hospital,35.74368823718312,51.327500297168406,CALM,0.0,,0.16882327607981285,0.8311767239201872,
facility_2578,facility_1824,0.3929615155163969,4.357593043350144,4.357593043350144,1.0,مطب دکتر سعید انتظاری,doctors,35.7703469,51.3629076,بیمارستان سلامت فردا,hospital,35.74368823718312,51.327500297168406,CALM,0.0,,0.4329615155163969,0.5670384844836032,
facility_2442,facility_1826,0.4432451933388101,4.915194223163043,4.915194223163043,1.0,مطب دکتر سیامک فائز,hospital,35.7231339,51.4231328,بیمارستان کودکان حضرت علی اصغر,hospital,35.767388599236256,51.42599559885438,CALM,0.0,,0.48324519333881005,0.51675480666119,
facility_2442,facility_1827,0.44459919327872083,4.9302088759620535,4.9302088759620535,1.0,unnamed,doctors,35.7229965,51.423176,بیمارستان کودکان حضرت علی اصغر,hospital,35.767388599236256,51.42599559885438,CALM,0.0,,0.4845991932787208,0.5154008067212792,
facility_2442,facility_1828,0.4464198974162398,4.9503988624375115,4.9503988624375115,1.0,unnamed,hospital,35.7228031,51.4234543,بیمارستان کودکان حضرت علی اصغر,hospital,35.767388599236256,51.42599559885438,CALM,0.0,,0.48641989741623975,0.5135801025837603,
facility_2442,facility_1829,0.74230174256678,8.231464868067265,8.231464868067265,1.0,کلینیک زیبایی یروشا,clinic,35.8190189,51.4914316,بیمارستان کودکان حضرت علی اصغر,hospital,35.767388599236256,51.42599559885438,CALM,0.0,,0.7823017425667801,0.2176982574332199,
facility_2442,facility_1830,0.40670439770991496,4.509989360743612,4.509989360743612,1.0,مطب دکتر محمد مجیدی,doctors,35.8077081,51.419527,بیمارستان کودکان حضرت علی اصغر,hospital,35.767388599236256,51.42599559885438,CALM,0.0,,0.44670439770991494,0.553295602290085,
facility_2442,facility_1832,0.0738967550345247,0.8194491647392839,0.8194491647392839,1.0,مطب دندانپزشکی دکتر مجید بهنام تقی پور,doctors,35.7652217,51.4346622,بیمارستان کودکان حضرت علی اصغر,hospital,35.767388599236256,51.42599559885438,CALM,0.0,,0.1138967550345247,0.8861032449654753,
facility_2442,facility_1833,0.1195431014754834,1.325626471807341,1.325626471807341,1.0,مرکز چکاپ هوشمند و جوانسازی ریترن,clinic,35.7699891,51.4403096,بیمارستان کودکان حضرت علی اصغر,hospital,35.767388599236256,51.42599559885438,CALM,0.0,,0.1595431014754834,0.8404568985245167,
facility_2442,facility_1835,0.236176231236369,2.6189839503438943,2.6189839503438943,1.0,کلینیک زیبایی دیورا,clinic,35.7906977,51.4213611,بیمارستان کودکان حضرت علی اصغر,hospital,35.767388599236256,51.42599559885438,CALM,0.0,,0.276176231236369,0.7238237687636311,
facility_2578,facility_1836,0.6303386969534436,6.98989446126591,6.98989446126591,1.0,کلینیک تخصصی ارتوپدی فنی رجبی راد,clinic,35.7074732,51.3907532,بیمارستان سلامت فردا,hospital,35.74368823718312,51.327500297168406,CALM,0.0,,0.6703386969534436,0.3296613030465564,
facility_2442,facility_1837,0.05220834418971029,0.5789440147769855,0.5789440147769855,1.0,مطب دندانپزشکی دکتر امید شهباز زاده,doctors,35.7685956,51.4197644,بیمارستان کودکان حضرت علی اصغر,hospital,35.767388599236256,51.42599559885438,CALM,0.0,,0.0922083441897103,0.9077916558102896,
facility_2442,facility_184,0.4589717032028589,5.089587203833684,5.089587203833684,1.0,دکتر پریسا عبدلی,doctors,35.7412915,51.472301,بیمارستان کودکان حضرت علی اصغر,hospital,35.767388599236256,51.42599559885438,CALM,0.0,,0.4989717032028589,0.5010282967971411,
facility_2442,facility_1840,0.15291102379641477,1.6956469965543028,1.6956469965543028,1.0,مرکز مشاوره و رواندرمانی خانه نیکان,clinic,35.7631494,51.4440181,بیمارستان کودکان حضرت علی اصغر,hospital,35.767388599236256,51.42599559885438,CALM,0.0,,0.19291102379641478,0.8070889762035852,
facility_2442,facility_1842,0.4508735048927442,4.999785400790827,4.999785400790827,1.0,ساختمان پزشکی پارس,clinic,35.7316113,51.4596373,بیمارستان کودکان حضرت علی اصغر,hospital,35.767388599236256,51.42599559885438,CALM,0.0,,0.4908735048927442,0.5091264951072558,
facility_2578,facility_1843,0.42267211969025975,4.687057168842485,4.687057168842485,1.0,کلینیک تغذیه دکتر یگانه کیان,doctors,35.7711217,51.3669365,بیمارستان سلامت فردا,hospital,35.74368823718312,51.327500297168406,CALM,0.0,,0.46267211969025973,0.5373278803097403,
facility_2578,facility_1844,0.6139290524389682,6.807926126055887,6.807926126055887,1.0,شفا کلینیک,clinic,35.7080863,51.3888209,بیمارستان سلامت فردا,hospital,35.74368823718312,51.327500297168406,CALM,0.0,,0.6539290524389683,0.34607094756103174,
facility_1846,facility_1845,0.19635583379727495,2.1774112262668117,2.1774112262668117,1.0,دکتر حمیدرضا بدیهی,doctors,35.7374273,51.5561933,Turan Hearing Aid Center,hospital,35.7417034,51.5326919,CALM,0.0,,0.23635583379727496,0.763644166202725,
facility_1846,facility_1846,0.0,0.0,0.0,1.0,Turan Hearing Aid Center,hospital,35.7417034,51.5326919,Turan Hearing Aid Center,hospital,35.7417034,51.5326919,CALM,0.0,,0.04,0.96,
facility_2513,facility_1848,0.4646358859075103,5.152397942736749,5.152397942736749,1.0,ازمایشگاه تشخیص طبی رایت,laboratory,35.6791524,51.4012244,درمانگاه شبانه‌روزی یاس,hospital,35.63380147765345,51.413563736577125,CALM,0.0,,0.5046358859075103,0.4953641140924897,
