name,amenity,healthcare,facility_category,is_demand_point,is_candidate_station,latitude,longitude
آزمایشگاه پارسه,,laboratory,laboratory,True,False,35.7198237,51.3358424
دکتر ستایش مهر,doctors,doctor,doctors,True,False,35.7631806,51.4438895
بیمارستان تخصصی چشم پزشکی بینا,hospital,hospital,hospital,True,True,35.7380742,51.4779358
مرکز زوج درمانی دکتر قاسمی,doctors,doctor,doctors,True,False,35.7680578,51.4419855
دکتر کریمیان,doctors,doctor,doctors,True,False,35.7585751,51.4115553
مجتمع پزشکان تهرانپارس,clinic,clinic,clinic,True,False,35.743181,51.5317656
فیزیوتراپی و مرکز سلامت رامتن,clinic,clinic,clinic,True,False,35.7544532,51.3824505
درمانگاه جواد ائمه,clinic,clinic,clinic,True,False,35.6458797,51.4904015
مرکز تصویربرداری دیجیتال فرجام,clinic,clinic,clinic,True,False,35.7357823,51.5231092
درمانگاه تجریش,clinic,clinic,clinic,True,False,35.806004,51.4258076
آزمایشگاه ژنتیک و پاتوبیولوژی نورا,,laboratory,laboratory,True,False,35.7999769,51.4505039
آزمایشگاه فردا,,laboratory,laboratory,True,False,35.7988016,51.473791
ساختمان پزشکان,clinic,clinic,clinic,True,False,35.7969348,51.4341329
مجتمع پزشکی اسدی,clinic,clinic,clinic,True,False,35.8000556,51.4338156
ساختمان پزشکان دی,clinic,clinic,clinic,True,False,35.7475191,51.4120008
درمانگاه شبانه روزی مینا,clinic,clinic,clinic,True,False,35.7004267,51.4479685
مرکز درمانی ۱۱۰,clinic,clinic,clinic,True,False,35.7537034,51.4513239
درمانگاه دكتر حبيب جريری,clinic,clinic,clinic,True,False,35.7529824,51.4485696
ساختمان پزشکی شریعتی,clinic,clinic,clinic,True,False,35.7489972,51.4493603
حدود دکتر محمد مهدی امام,doctors,,doctors,True,False,35.7237492,51.4071256
آزمایشگاه امید بهشت,,laboratory,laboratory,True,False,35.7269649,51.5246431
دکتر علیرضا فهیم زاد,doctors,doctor,doctors,True,False,35.7587147,51.4468238
فلسفی,doctors,doctor,doctors,True,False,35.733209,51.4841819
آزمایشگاه تخصصی پروین,,laboratory,laboratory,True,False,35.7420116,51.5413499
دكتر فرناز محامدي متخصص كودكان و نوزادان (اطفال),doctors,doctor,doctors,True,False,35.7755707,51.3662705
مرکز مشاوره بینش نوین,clinic,psychotherapist,clinic,True,False,35.7652777,51.4412608
آزمایشگاه هیوا,,laboratory,laboratory,True,False,35.7646914,51.4408683
دکتر اسفندیار کریمی,doctors,doctor,doctors,True,False,35.7438202,51.5338707
درمانگاه شبانه روزی سلیم,clinic,clinic,clinic,True,False,35.6253652,51.4196073
مطب حکیم مومن تبریزی,doctors,doctor,doctors,True,False,35.7098008,51.4317754
آزمایشگاه پاتوبیولوژی رشد,,laboratory,laboratory,True,False,35.7286473,51.502671
کلینیک طب سوزنی دکتر سمیه غیاثی,clinic,clinic,clinic,True,False,35.7704308,51.3561496
کلینیک دامپزشکی کسری,clinic,clinic,clinic,True,False,35.8200969,51.4806086
بیمارستان روانپزشکی رضایی,hospital,hospital,hospital,True,True,35.8155589,51.4674889
مجتمع پزشکان شهر آرا,clinic,clinic,clinic,True,False,35.7222961,51.372193
مطب دندانپزشکی دکتر محمد علی اوصیاء,dentist,doctor,dentist,False,False,35.7609308,51.4424924
کلینیک فروردین,clinic,,clinic,True,False,35.7973554,51.4468361
دکتر کورش صمدپور,doctors,doctor,doctors,True,False,35.7382272,51.3266522
آزمایشکاه دکتر ایزددوست,laboratory,laboratory,laboratory,True,False,35.7583299,51.4104068
آزمایشگاه پاتوبیولوژی ایران,,laboratory,laboratory,True,False,35.6867928,51.3764234
کلینیک سامیا,clinic,clinic,clinic,True,False,35.7672078,51.4576403
دكتر پرورش,doctors,doctor,doctors,True,False,35.7565622,51.3986713
پزشکی هسته ای,clinic,clinic,clinic,True,False,35.7610179,51.3705493
مجتمع تخصصی دارالشفا,clinic,clinic,clinic,True,False,35.7964536,51.4573723
دکتر علیرضا عارف زاده، فوق تخصص غدد,doctors,doctor,doctors,True,False,35.7639199,51.4447113
دکتر علی اکبر سیاری,doctors,doctor,doctors,True,False,35.7653245,51.4433321
دکتر رامین عالی نژاد,doctors,doctor,doctors,True,False,35.8094207,51.4430693
مطب دکتر ثریا شادمان فر,doctors,doctor,doctors,True,False,35.742405,51.4495271
ساختمان پزشکان منظرنژاد,clinic,clinic,clinic,True,False,35.7617448,51.4457903
کلینیک سلامت روان ره‌پویان,clinic,clinic,clinic,True,False,35.7619502,51.4456354
کلینیک فوق تخصصی محب مهر,clinic,clinic,clinic,True,False,35.7615128,51.410373
درمانگاه کوثر,clinic,clinic,clinic,True,False,35.6742351,51.5132375
درمانگاه شبانه روزی منان,clinic,clinic,clinic,True,False,35.7892811,51.3459213
دکتر محمود آستانه,doctors,doctor,doctors,True,False,35.7290118,51.4129121
دکتر علایی,doctors,doctor,doctors,True,False,35.7615246,51.4442231
مطب دکتر خدیجه ابراهیم نژاد،جراح زنان و زایمان,doctors,doctor,doctors,True,False,35.7437518,51.4049508
آزمایشگاه و پاتوبیولوژی فروغ,,laboratory,laboratory,True,False,35.7477904,51.5365726
کلینیک آنو,clinic,clinic,clinic,True,False,35.759865,51.4102193
کلینیک گلبرگ,clinic,clinic,clinic,True,False,35.7297498,51.492039
مرکز تخصصی نورفیبدک و بیوفیدبک در تهران,clinic,clinic,clinic,True,False,35.7790172,51.361209
درمانگاه شبانه روزی فرشته,clinic,clinic,clinic,True,False,35.7923764,51.4174107
مرکز تصویربرداری و پرتو درمانی پردیس نور نیلو,clinic,yes,clinic,True,False,35.7620249,51.4595939
مرکز ولگا,clinic,clinic,clinic,True,False,35.7672226,51.4617019
مرکز بهداشتی درمانی دگمه چی,clinic,hospital,clinic,True,False,35.7341433,51.474404
درمانگاه نادر,clinic,hospital,clinic,True,False,35.7303205,51.5408652
مرکز خدمات جامع سلامت طالقانی(شبانه روزی),clinic,hospital,clinic,True,False,35.8057159,51.4393269
مرکز بهداشت نیک نژاد,clinic,clinic,clinic,True,False,35.5900167,51.445203
مرکز بهداشتی درمانی میثم,clinic,hospital,clinic,True,False,35.6653298,51.3676249
مرکز بهداشتی شهید واحدی,clinic,hospital,clinic,True,False,35.6274124,51.399066
آزمایشگاه ویروس شناسی کیوان,,laboratory,laboratory,True,False,35.7271983,51.414396
مرکز بهداشتی درمانی تقوی,clinic,clinic,clinic,True,False,35.6891795,51.4383018
مطب دکتر مهتاب مرجانی، متخصص زنان و زایمان,doctors,doctor,doctors,True,False,35.7438094,51.4048279
دکتر صفیه چعباوی زاده,doctors,doctor,doctors,True,False,35.7531649,51.4106417
خانه سلامت کن,clinic,clinic,clinic,True,False,35.7645451,51.2813887
آزمایشگاه سلاله,,laboratory,laboratory,True,False,35.7076604,51.3978645
ساختمان پزشکان میلاد,clinic,clinic,clinic,True,False,35.7680075,51.4602598
کلینیک دکتر محرابی,doctors,doctor,doctors,True,False,35.6517857,51.3619372
ساختمان پزشکان سبز دو,clinic,clinic,clinic,True,False,35.7752831,51.4362188
کلینیک دکتر صادقی,clinic,clinic,clinic,True,False,35.7993344,51.4164847
unnamed,clinic,,clinic,True,False,35.7047143,51.3160787
مرکز جراحی محدود خیریه حضرت زینب,clinic,clinic,clinic,True,False,35.682746,51.4378667
آزمایشگاه ماد,,laboratory,laboratory,True,False,35.7806571,51.4620272
کلینیک شهرداری,clinic,clinic,clinic,True,False,35.6827854,51.3984391
کلینیک آسمان,clinic,clinic,clinic,True,False,35.8100402,51.4305489
ساختمان پزشکان ظفر,clinic,clinic,clinic,True,False,35.7656513,51.4425887
آزمایشگاه فارابی,,laboratory,laboratory,True,False,35.8047775,51.4367103
unnamed,,clinic,clinic,True,False,35.7330678,51.3987121
درمانگاه تخصصی تشخیص و درمان ناباروری نیکان,clinic,clinic,clinic,True,False,35.8000274,51.4903378
کلینیک خانه سفید,clinic,clinic,clinic,True,False,35.7685729,51.4144624
مجتمع پزشکان سجاد,clinic,clinic,clinic,True,False,35.7661156,51.3402676
مطب حکیم حسین خیراندیش,doctors,doctor,doctors,True,False,35.7661154,51.3402729
رادیولوژی فک و صورت اندرزگو,doctors,doctor,doctors,True,False,35.8000068,51.4505964
کلینیک دندانپزشکی اقاقیا,clinic,clinic,clinic,True,False,35.7471492,51.3255792
پازل کلینیک,clinic,dentist,clinic,True,False,35.791249,51.4185184
کلینیک فیزیوتراپی رامتن,clinic,clinic,clinic,True,False,35.7232878,51.4238688
کلینیک اسمایل اسپا,clinic,dentist,clinic,True,False,35.8072228,51.4085673
درمانگاه شبانه روزی مهر تهرانپارس,clinic,clinic,clinic,True,False,35.7496418,51.5417932
درمانگاه شهرداری منطقه چهار,clinic,clinic,clinic,True,False,35.7426447,51.5570039
آزمایشگاه پاتوبیولوژی دکتر خسروشاهی,,laboratory,laboratory,True,False,35.7990647,51.4143652
بخش کرونا,hospital,hospital,hospital,True,True,35.8154618,51.4961203
کلینیک سیماگل,clinic,clinic,clinic,True,False,35.798522,51.4196661
کلینیک زیبایی دکتر زرگران,clinic,clinic,clinic,True,False,35.8012869,51.4603921
درمانگاه آهنگ,clinic,clinic,clinic,True,False,35.6577613,51.4761268
درمانگاه آراز,clinic,clinic,clinic,True,False,35.7329537,51.4989179
درمانگاه صدر,clinic,clinic,clinic,True,False,35.7330123,51.5007479
درمانگاه آزادگان,clinic,clinic,clinic,True,False,35.6259613,51.43574
unnamed,doctors,,doctors,True,False,35.7840985,51.4617982
دکتر عبدالصمد مدرسی,doctors,doctor,doctors,True,False,35.6310515,51.3686609
کلینیک دندانپزشکی مطهر,hospital,hospital,hospital,True,True,35.6310205,51.3686736
درمانگاه شبانه روزی مطهر,hospital,hospital,hospital,True,True,35.6310016,51.3686865
مجتمع پزشکان مهر,clinic,clinic,clinic,True,False,35.6397959,51.3659479
خانه بهداشت مینی سیتی,clinic,clinic,clinic,True,False,35.7993955,51.5055316
لیا کلینیک,clinic,clinic,clinic,True,False,35.7971215,51.4460706
دکتر لیلا محمدی متخصص زنان و زایمان,doctors,doctor,doctors,True,False,35.7915122,51.476528
دکتر هاشم شمشادی,doctors,doctor,doctors,True,False,35.7413278,51.4094393
مرکز بهداشت و درمان دانشگاه تهران,clinic,clinic,clinic,True,False,35.7335834,51.3864601
کلینیک شمیرانات,clinic,clinic,clinic,True,False,35.8017039,51.4336797
کلینیک شمیران نو,clinic,clinic,clinic,True,False,35.7967268,51.4341805
کلینیک قلب و عروق کوروش,clinic,clinic,clinic,True,False,35.8005295,51.4334327
کلینیک ارتوپدی فنی پارسیان طب,clinic,clinic,clinic,True,False,35.7973176,51.4331067
کلینیک زخم دستهای مهربان,clinic,clinic,clinic,True,False,35.7886623,51.4319212
کلینیک قیطریه,clinic,clinic,clinic,True,False,35.7958126,51.4397241
دارالشفاء قائم,clinic,clinic,clinic,True,False,35.8016417,51.4404436
گروه درمان چاقی باراکا,,clinic,clinic,True,False,35.77329,51.4429885
طب کار پازند,clinic,clinic,clinic,True,False,35.6970665,51.2540968
ساختمان پزشکان سپهر,doctors,doctor,doctors,True,False,35.7632289,51.4435778
بیمارستان روانپزشکی دلارام سینا,hospital,hospital,hospital,True,True,35.6363573,51.4344209
کلینیک تخصصی اطفال,clinic,clinic,clinic,True,False,35.7286378,51.4840881
دکتر سمیه فرهادی ، متخصص اطفال,doctors,doctor,doctors,True,False,35.728563,51.4840771
مطب دکتر زهرا قلی زاده,doctors,doctor,doctors,True,False,35.685765,51.3767789
مطب دکتر سامان محمدی پور,doctors,doctor,doctors,True,False,35.7800297,51.4598466
مرکز پزشکان بازرگان,clinic,,clinic,True,False,35.652062,51.3405365
دکتر غزل فرهادی,doctors,doctor,doctors,True,False,35.7286244,51.4839324
دکتر سعید قرایی اردکانی,doctors,doctor,doctors,True,False,35.6771629,51.3680439
مرکز زیبایی دکتر اسکندری,clinic,clinic,clinic,True,False,35.7407277,51.4445914
unnamed,clinic,clinic,clinic,True,False,35.7299657,51.4958118
unnamed,,laboratory,laboratory,True,False,35.7299356,51.4956495
مطب دکتر آزیتا دادگر,doctors,doctor,doctors,True,False,35.6919478,51.376204
کلینیک درد بهار,clinic,clinic,clinic,True,False,35.7356279,51.3354876
ساختمان پزشکان صدرا,clinic,clinic,clinic,True,False,35.7571642,51.4069285
درمانگاه درکه,clinic,clinic,clinic,True,False,35.8086493,51.3819038
ساختمان پزشکان,clinic,clinic,clinic,True,False,35.7260091,51.4647447
دکتر آذر اصلانی مقدم,doctors,doctor,doctors,True,False,35.7412094,51.4095206
درمانگاه شبانه روزی حکیمان,clinic,clinic,clinic,True,False,35.7690849,51.4763686
دارالشفاء کوثر,clinic,clinic,clinic,True,False,35.5857303,51.4368644
دکتر مهسا ساداتی,doctors,psychotherapist,doctors,True,False,35.730672,51.3786787
مطب دکتر القاسی,doctors,doctor,doctors,True,False,35.7566395,51.3958122
کلینیک دندانپزشکی صدف,clinic,clinic,clinic,True,False,35.7192342,51.3892498
آزمایشگاه کیوان,,laboratory,laboratory,True,False,35.7446715,51.4256562
کلینیک ایرانیان,clinic,clinic,clinic,True,False,35.7796864,51.4597092
کلینیک آرتمن,clinic,clinic,clinic,True,False,35.7805087,51.4652718
مرکز بهداشت شرق,clinic,clinic,clinic,True,False,35.7125101,51.4935499
درمانگاه شبانه روزی اکباتان,clinic,clinic,clinic,True,False,35.7097892,51.3128559
انجمن آلزایمر ایران,clinic,clinic,clinic,True,False,35.71376,51.309016
کلینیک تخصصی داخلی حافظه,clinic,clinic,clinic,True,False,35.7138089,51.309159
مرکز جراحی شبانه روزی محدود سلامت غرب چشم,clinic,clinic,clinic,True,False,35.703755,51.3175473
آزمایشگاه پارسیان,,laboratory,laboratory,True,False,35.7313047,51.4875165
مطب دکتر احمد عامری جراح و فوق تخصص چشم,doctors,doctor,doctors,True,False,35.7287164,51.4155876
دکتر نسترن گودرزی متخصص بیماریهای دهان، فک و صورت,doctors,doctor,doctors,True,False,35.76399,51.445051
درمانگاه شفا مهر صدرا,clinic,,clinic,True,False,35.7241501,51.4080173
